season,player_id,player_name,team_id,team_name,conference,position
2019,4374004,Auston Deason,326,Texas State,Sun Belt,S
2019,4374008,Zane Little,326,Texas State,Sun Belt,LB
2019,4374009,Kylar Cooks,326,Texas State,Sun Belt,OL
2019,4385613,Markeveon Coleman,326,Texas State,Sun Belt,OLB
2019,4426881,Cedric Case,326,Texas State,Sun Belt,QB
2019,4426972,Dalton Cooper,326,Texas State,Sun Belt,OL
2019,4427227,Kenny Frazier,326,Texas State,Sun Belt,WR
2019,4427486,Micah Hilts,326,Texas State,Sun Belt,TE
2019,4427590,Dylan Jantz,326,Texas State,Sun Belt,WR
2019,4427905,DeJordan Mask,326,Texas State,Sun Belt,DB
2019,4428175,Alan Orona,326,Texas State,Sun Belt,PK
2019,4428336,Sevonne Rhea,326,Texas State,Sun Belt,WR
2019,4428912,Khambrail Winters,326,Texas State,Sun Belt,DB
2019,4429459,Ronald Copney,326,Texas State,Sun Belt,OL
2019,4430087,Devin Martinez,326,Texas State,Sun Belt,DE
2019,4430369,Jordan Revels,326,Texas State,Sun Belt,DE
2019,4568404,Kevin Anderson,326,Texas State,Sun Belt,S
2019,4568405,Trevis Graham,326,Texas State,Sun Belt,
2019,4568406,Calvin Hill,326,Texas State,Sun Belt,RB
2019,4568408,Devin Henderson,326,Texas State,Sun Belt,DL
2019,4576772,Jared Hopper,326,Texas State,Sun Belt,S
2019,4576775,Lincoln Warren,326,Texas State,Sun Belt,WR
2019,4576776,Kenny Haynes,326,Texas State,Sun Belt,LB
2019,4576777,Seth Keller,326,Texas State,Sun Belt,PK
2019,4576778,Seamus O'Kelly,326,Texas State,Sun Belt,P
2019,4576779,Alex Lipps,326,Texas State,Sun Belt,LS
2019,4576780,Max Michaels,326,Texas State,Sun Belt,DL
2019,4576781,Chris Julson,326,Texas State,Sun Belt,OL
2019,4576782,Peyton Tuggle,326,Texas State,Sun Belt,S
2019,4576783,J.T. Greer,326,Texas State,Sun Belt,FB
2019,-1035702,Troy Te'o,2641,Texas Tech,Big 12,DL
2019,-1035664,Noah Jones,2641,Texas Tech,Big 12,DL
2019,-1035637,"John Davis, Jr.",2641,Texas Tech,Big 12,DB
2019,-1035614,Zach Adams,2641,Texas Tech,Big 12,OL
2019,3860070,Seth Collins,2641,Texas Tech,Big 12,DB
2019,3864057,Evan Rambo,2641,Texas Tech,Big 12,OLB
2019,3914489,Eli Howard,2641,Texas Tech,Big 12,DL
2019,3915819,Madison Akamnonu,2641,Texas Tech,Big 12,OL
2019,3915828,Lonzell Gilmore,2641,Texas Tech,Big 12,DL
2019,3915834,Terence Steele,2641,Texas Tech,Big 12,OL
2019,3915835,Christian Taylor,2641,Texas Tech,Big 12,LB
2019,3915836,Donta Thompson,2641,Texas Tech,Big 12,TE
2019,3915837,Broderick Washington Jr.,2641,Texas Tech,Big 12,DL
2019,3916383,Jackson Tyner,2641,Texas Tech,Big 12,QB
2019,3918251,R.J. Turner,2641,Texas Tech,Big 12,WR
2019,4043128,Zach Adams,2641,Texas Tech,Big 12,OL
2019,4043130,Jordyn Brooks,2641,Texas Tech,Big 12,LB
2019,4043131,Travis Bruffy,2641,Texas Tech,Big 12,OL
2019,4043132,Douglas Coleman III,2641,Texas Tech,Big 12,DB
2019,4043136,Jett Duffey,2641,Texas Tech,Big 12,QB
2019,4043137,Damarcus Fields,2641,Texas Tech,Big 12,DB
2019,4043143,Noah Jones,2641,Texas Tech,Big 12,DL
2019,4043144,Connor Killian,2641,Texas Tech,Big 12,TE
2019,4043146,Nick McCann,2641,Texas Tech,Big 12,DL
2019,4043147,Houston Miller,2641,Texas Tech,Big 12,DL
2019,4043154,Bailey Smith,2641,Texas Tech,Big 12,OL
2019,4043155,Desmon Smith,2641,Texas Tech,Big 12,DB
2019,4043156,Brayden Stringer,2641,Texas Tech,Big 12,LB
2019,4043158,T.J. Vasher,2641,Texas Tech,Big 12,WR
2019,4045161,Zech McPhearson,2641,Texas Tech,Big 12,DB
2019,4048102,Armand Shyne,2641,Texas Tech,Big 12,RB
2019,4058549,Cody Waddell,2641,Texas Tech,Big 12,P
2019,4240059,Ja'Marcus Ingram,2641,Texas Tech,Big 12,DB
2019,4240736,Adam Beck,2641,Texas Tech,Big 12,DB
2019,4241602,McLane Mannix,2641,Texas Tech,Big 12,WR
2019,4241826,Xavier Martin,2641,Texas Tech,Big 12,DB
2019,4241829,Riko Jeffers,2641,Texas Tech,Big 12,LB
2019,4241832,Thomas Leggett,2641,Texas Tech,Big 12,DB
2019,4241833,John Davis,2641,Texas Tech,Big 12,CB
2019,4241834,Adrian Frye,2641,Texas Tech,Big 12,DB
2019,4241843,Landon O'Connor,2641,Texas Tech,Big 12,LS
2019,4241844,Jack Anderson,2641,Texas Tech,Big 12,OL
2019,4241845,Zackery Semrak,2641,Texas Tech,Big 12,DL
2019,4241847,Casey Verhulst,2641,Texas Tech,Big 12,OL
2019,4241848,Dawson Deaton,2641,Texas Tech,Big 12,OL
2019,4241849,Will Farrar,2641,Texas Tech,Big 12,OL
2019,4241854,Quentin Yontz,2641,Texas Tech,Big 12,DL
2019,4241855,Nelson Mbanasor,2641,Texas Tech,Big 12,DL
2019,4241856,Tyler Carr,2641,Texas Tech,Big 12,TE
2019,4259377,Jax Welch,2641,Texas Tech,Big 12,RB
2019,4259581,Dalton Rigdon,2641,Texas Tech,Big 12,WR
2019,4362159,Alan Bowman,2641,Texas Tech,Big 12,QB
2019,4362161,Ta'Zhawn Henry,2641,Texas Tech,Big 12,RB
2019,4362162,SaRodorick Thompson,2641,Texas Tech,Big 12,RB
2019,4362163,Caden Leggett,2641,Texas Tech,Big 12,WR
2019,4362164,Dax Neece,2641,Texas Tech,Big 12,WR
2019,4362165,Jake Kirkpatrick,2641,Texas Tech,Big 12,DB
2019,4362166,Kevin Terry,2641,Texas Tech,Big 12,WR
2019,4362169,Patrick Curley,2641,Texas Tech,Big 12,LB
2019,4362170,Trey Wolff,2641,Texas Tech,Big 12,PK
2019,4362171,Xavier Benson,2641,Texas Tech,Big 12,LB
2019,4362173,Michael Nelson,2641,Texas Tech,Big 12,LB
2019,4362175,Malik Essilfie,2641,Texas Tech,Big 12,DL
2019,4362179,Demarcus Marshall,2641,Texas Tech,Big 12,OL
2019,4362180,Clayton Franks,2641,Texas Tech,Big 12,OL
2019,4362181,Hakeem White,2641,Texas Tech,Big 12,OL
2019,4362182,Troy Bradshaw,2641,Texas Tech,Big 12,OL
2019,4362183,Weston Wright,2641,Texas Tech,Big 12,OL
2019,4362184,KeSean Carter,2641,Texas Tech,Big 12,WR
2019,4362185,Myller Royals,2641,Texas Tech,Big 12,WR
2019,4362186,Erik Ezukanma,2641,Texas Tech,Big 12,WR
2019,4362188,Sterling Galban,2641,Texas Tech,Big 12,WR
2019,4362190,John Scott III,2641,Texas Tech,Big 12,DL
2019,4362191,Jaylon Hutchings,2641,Texas Tech,Big 12,DL
2019,4372683,Mason McHorse,2641,Texas Tech,Big 12,TE
2019,4426853,Cameron Cantrell,2641,Texas Tech,Big 12,WR
2019,4426983,Chance Cover,2641,Texas Tech,Big 12,LB
2019,4427547,Gilbert Ibeneme,2641,Texas Tech,Big 12,DL
2019,4427922,Tyrique Matthews,2641,Texas Tech,Big 12,LB
2019,4427966,Maverick McIvor,2641,Texas Tech,Big 12,QB
2019,4427982,Austin McNamara,2641,Texas Tech,Big 12,P
2019,4428231,Landon Peterson,2641,Texas Tech,Big 12,OL
2019,4428633,Dadrion Taylor-Demerson,2641,Texas Tech,Big 12,DB
2019,4428802,Dequanteous Watts,2641,Texas Tech,Big 12,DB
2019,4428861,Quinton Williams,2641,Texas Tech,Big 12,DL
2019,4429356,Devyn Butler,2641,Texas Tech,Big 12,DB
2019,4429422,Trey Cleveland,2641,Texas Tech,Big 12,WR
2019,4429675,Simon Gonzalez,2641,Texas Tech,Big 12,TE
2019,4430039,Tre'Jon Lewis,2641,Texas Tech,Big 12,DL
2019,4430406,Trevor Roberson,2641,Texas Tech,Big 12,OL
2019,4569390,Jonathan Garibay,2641,Texas Tech,Big 12,PK
2019,4569391,Travis Koontz,2641,Texas Tech,Big 12,TE
2019,4569392,Kosi Eldridge,2641,Texas Tech,Big 12,DB
2019,4569393,Xavier White,2641,Texas Tech,Big 12,WR
2019,4569394,Alex Hogan,2641,Texas Tech,Big 12,DB
2019,4569395,Darien Boyd,2641,Texas Tech,Big 12,DB
2019,4569396,Cole Boyd,2641,Texas Tech,Big 12,DB
2019,4569397,Kendell Jimerson,2641,Texas Tech,Big 12,WR
2019,4569398,Bryce Robinson,2641,Texas Tech,Big 12,LB
2019,4569399,Mark Richardson,2641,Texas Tech,Big 12,WR
2019,4569400,Chux Nwabuko III,2641,Texas Tech,Big 12,RB
2019,4569401,Jett Whitfield,2641,Texas Tech,Big 12,DB
2019,4569402,John Berard,2641,Texas Tech,Big 12,LS
2019,4569403,Hayden Hood,2641,Texas Tech,Big 12,LS
2019,4569404,Ethan Frasier,2641,Texas Tech,Big 12,LB
2019,4569405,Blu Caylor,2641,Texas Tech,Big 12,LB
2019,4569406,Cole Daggett,2641,Texas Tech,Big 12,LB
2019,4569407,Luke Rizzo,2641,Texas Tech,Big 12,LS
2019,4569408,Ty Morrow,2641,Texas Tech,Big 12,OL
2019,4569409,Gabriel Lozano,2641,Texas Tech,Big 12,PK
2019,4569410,Aaron Castro,2641,Texas Tech,Big 12,OL
2019,4569411,Tony Bradford Jr.,2641,Texas Tech,Big 12,DL
2019,4575420,Jackson Baggett,2641,Texas Tech,Big 12,LB
2019,4575421,Caleb Durham,2641,Texas Tech,Big 12,WR
2019,4575422,Seth Ette,2641,Texas Tech,Big 12,DB
2019,4575423,Luis Jaramillo,2641,Texas Tech,Big 12,DB
2019,4575424,Troy Te'O,2641,Texas Tech,Big 12,DL
2019,4575425,Wyatt Watson,2641,Texas Tech,Big 12,LB
2019,4575426,CJ Zotz,2641,Texas Tech,Big 12,OL
2019,4578017,Logan Greene,2641,Texas Tech,Big 12,QB
2019,3909090,Airan Reed,2643,The Citadel,Southern,LB
2019,3911681,Phil Davis,2643,The Citadel,Southern,LB
2019,3928848,Patrick Keefe,2643,The Citadel,Southern,LS
2019,3933565,Remus Bulmer,2643,The Citadel,Southern,RB
2019,4032239,Brandon Rainey,2643,The Citadel,Southern,RB
2019,4032241,Phil Barrett,2643,The Citadel,Southern,DB
2019,4032247,Raleigh Webb,2643,The Citadel,Southern,WR
2019,4032255,Jacob Godek,2643,The Citadel,Southern,PK
2019,4032257,Joseph Randolph II,2643,The Citadel,Southern,DL
2019,4052780,Brian Murdaugh,2643,The Citadel,Southern,QB
2019,4247353,Lane Botkin,2643,The Citadel,Southern,DB
2019,4247355,Keyonte Sessions,2643,The Citadel,Southern,RB
2019,4247361,Sean-Thomas Faulkner,2643,The Citadel,Southern,LB
2019,4247363,Willie Eubanks III,2643,The Citadel,Southern,LB
2019,4247367,Dalton Owens,2643,The Citadel,Southern,DL
2019,4247370,Dante Smith,2643,The Citadel,Southern,WR
2019,4247374,Aaron Brawley,2643,The Citadel,Southern,LB
2019,4369389,Jay Smith,2643,The Citadel,Southern,DL
2019,4383188,Clay Harris,2643,The Citadel,Southern,RB
2019,4383190,Chris Beverly,2643,The Citadel,Southern,DB
2019,4383194,Nkem Njoku,2643,The Citadel,Southern,RB
2019,4383198,Brian Horn,2643,The Citadel,Southern,LB
2019,4383199,Joe Douglas,2643,The Citadel,Southern,
2019,4383200,Destin Mack,2643,The Citadel,Southern,DB
2019,4383205,Marquise Blount,2643,The Citadel,Southern,LB
2019,4383214,Matthew Campbell,2643,The Citadel,Southern,
2019,4572759,Dewey Greene IV,2643,The Citadel,Southern,DL
2019,4572764,Hasan Black,2643,The Citadel,Southern,LB
2019,-1036114,Samuel Womack,2649,Toledo,Mid-American,DB
2019,-1036068,Desjuan Johnson,2649,Toledo,Mid-American,DE
2019,-1036060,AJ Harrison,2649,Toledo,Mid-American,TE
2019,-1036053,Zachary Ford,2649,Toledo,Mid-American,DB
2019,-1036050,DeQuan Finn,2649,Toledo,Mid-American,QB
2019,-1036048,Joshua Fenn,2649,Toledo,Mid-American,OL
2019,3126083,Yazeed Atariwa,2649,Toledo,Mid-American,OL
2019,3932903,Mitchell Guadagni,2649,Toledo,Mid-American,QB
2019,3932906,Danzel McKinley-Lewis,2649,Toledo,Mid-American,WR
2019,3932908,Kahlil Robinson,2649,Toledo,Mid-American,DB
2019,3932915,Jordan Fisher,2649,Toledo,Mid-American,LB
2019,3932919,Brandon Heidecker,2649,Toledo,Mid-American,OL
2019,3932920,Cameron Bell,2649,Toledo,Mid-American,OL
2019,3932924,Bryce Harris,2649,Toledo,Mid-American,OL
2019,3932927,Nate Childress,2649,Toledo,Mid-American,DL
2019,4033815,Sean Mills,2649,Toledo,Mid-American,LS
2019,4039493,Desmond Phillips,2649,Toledo,Mid-American,WR
2019,4039494,Ronnie Jones,2649,Toledo,Mid-American,RB
2019,4039495,Eli Peters,2649,Toledo,Mid-American,QB
2019,4039500,Neru N'Shaka,2649,Toledo,Mid-American,WR
2019,4039502,DeDarallo Blue,2649,Toledo,Mid-American,S
2019,4039503,Shakif Seymour,2649,Toledo,Mid-American,RB
2019,4039504,Justin Clark,2649,Toledo,Mid-American,CB
2019,4039505,Reggie Gilliam,2649,Toledo,Mid-American,TE
2019,4039511,Erik Davis,2649,Toledo,Mid-American,LB
2019,4039514,Luke Doerger,2649,Toledo,Mid-American,OL
2019,4039518,Edrick Mathews,2649,Toledo,Mid-American,DT
2019,4039519,Willie Ross Jr.,2649,Toledo,Mid-American,DT
2019,4039520,David Hood,2649,Toledo,Mid-American,DT
2019,4040868,Ronnie Blackmon,2649,Toledo,Mid-American,WR
2019,4240235,Zachary Ford,2649,Toledo,Mid-American,S
2019,4240238,Nick Kovacs,2649,Toledo,Mid-American,WR
2019,4240430,Troy Simon,2649,Toledo,Mid-American,S
2019,4240781,Bryant Koback,2649,Toledo,Mid-American,RB
2019,4247942,Isaiah Winstead,2649,Toledo,Mid-American,WR
2019,4257240,Tycen Anderson,2649,Toledo,Mid-American,S
2019,4257241,Kelvin Ateman,2649,Toledo,Mid-American,OL
2019,4257242,Mitchell Berg,2649,Toledo,Mid-American,OL
2019,4257243,Tyrone Chambers,2649,Toledo,Mid-American,DL
2019,4257244,Darius Corbett,2649,Toledo,Mid-American,WR
2019,4257245,AJ Crider,2649,Toledo,Mid-American,LB
2019,4257246,Devonte' Dunn,2649,Toledo,Mid-American,DT
2019,4257247,Bailey Flint,2649,Toledo,Mid-American,P
2019,4257248,Nate Givhan,2649,Toledo,Mid-American,LB
2019,4257249,Kedonis Haslem,2649,Toledo,Mid-American,OL
2019,4257250,DeAmonte King,2649,Toledo,Mid-American,WR
2019,4257253,Bryce Mitchell,2649,Toledo,Mid-American,WR
2019,4257255,Drew Rosi,2649,Toledo,Mid-American,TE
2019,4257257,Jamal Turner,2649,Toledo,Mid-American,TE
2019,4280416,Samuel Womack,2649,Toledo,Mid-American,CB
2019,4362260,Carter Bradley,2649,Toledo,Mid-American,QB
2019,4362261,Evander Craft,2649,Toledo,Mid-American,LB
2019,4362262,Cross Wilkinson,2649,Toledo,Mid-American,QB
2019,4362263,Jalynn Williams,2649,Toledo,Mid-American,RB
2019,4362265,Saeed Holt,2649,Toledo,Mid-American,S
2019,4362266,Jordan Hendy,2649,Toledo,Mid-American,CB
2019,4362268,D.J. Wellons,2649,Toledo,Mid-American,PK
2019,4362269,Caleb Sutherland,2649,Toledo,Mid-American,CB
2019,4362272,Daniel Bolden,2649,Toledo,Mid-American,LB
2019,4362273,Devan Rogers,2649,Toledo,Mid-American,OL
2019,4362275,Desmond Bernard,2649,Toledo,Mid-American,CB
2019,4362276,Nate Bauer,2649,Toledo,Mid-American,S
2019,4362277,Alex Bannister,2649,Toledo,Mid-American,CB
2019,4362280,Dyontae Johnson,2649,Toledo,Mid-American,LB
2019,4362281,CJ Nossaman,2649,Toledo,Mid-American,LS
2019,4362282,Derrius Mullins,2649,Toledo,Mid-American,DL
2019,4362283,Jahneil Douglas,2649,Toledo,Mid-American,DL
2019,4362285,Tyler Long,2649,Toledo,Mid-American,OL
2019,4362286,Joshua Fenn,2649,Toledo,Mid-American,OL
2019,4362287,Cameron Ervin,2649,Toledo,Mid-American,OL
2019,4362288,Nick Rosi,2649,Toledo,Mid-American,OL
2019,4362289,Lavel Dumont,2649,Toledo,Mid-American,OL
2019,4362290,Conor Head,2649,Toledo,Mid-American,OL
2019,4362292,Alex Morgan,2649,Toledo,Mid-American,TE
2019,4362293,Adam Beale,2649,Toledo,Mid-American,WR
2019,4362294,Desjuan Johnson,2649,Toledo,Mid-American,DT
2019,4362295,Blake Blevins,2649,Toledo,Mid-American,WR
2019,4362296,Melvin Johnson II,2649,Toledo,Mid-American,DE
2019,4362297,Jalin Cooper,2649,Toledo,Mid-American,WR
2019,4362298,Terrance Taylor,2649,Toledo,Mid-American,LB
2019,4362299,Jamal Hines,2649,Toledo,Mid-American,LB
2019,4362843,Jonathan Gipson,2649,Toledo,Mid-American,DB
2019,4401310,Thomas Cluckey,2649,Toledo,Mid-American,PK
2019,4401311,Devin Maddox,2649,Toledo,Mid-American,WR
2019,4426542,Darius Alexander,2649,Toledo,Mid-American,DT
2019,4426611,Najeh Baker,2649,Toledo,Mid-American,WR
2019,4426691,Michael Bergen,2649,Toledo,Mid-American,OL
2019,4427147,Alex Enders,2649,Toledo,Mid-American,TE
2019,4427191,Dequan Finn,2649,Toledo,Mid-American,QB
2019,4427357,Brandon Haley,2649,Toledo,Mid-American,RB
2019,4428598,Chris'Seon Stringer,2649,Toledo,Mid-American,WR
2019,4428606,Jacquez Stuart,2649,Toledo,Mid-American,RB
2019,4428733,Adam Ummel,2649,Toledo,Mid-American,WR
2019,4428822,Dorian Wesley,2649,Toledo,Mid-American,DT
2019,4428922,Adrian Woliver,2649,Toledo,Mid-American,LB
2019,4429592,Terrel Ferrell,2649,Toledo,Mid-American,WR
2019,4429716,A.J. Gucciardo,2649,Toledo,Mid-American,QB
2019,4429976,Micah Kelly,2649,Toledo,Mid-American,RB
2019,4430254,Jerjuan Newton,2649,Toledo,Mid-American,WR
2019,4570302,Chris McDonald,2649,Toledo,Mid-American,CB
2019,4570303,Michael Lacey,2649,Toledo,Mid-American,S
2019,4570304,Mike Coleman,2649,Toledo,Mid-American,CB
2019,4570305,Evan Davis,2649,Toledo,Mid-American,PK
2019,4570306,Adam Hopper,2649,Toledo,Mid-American,LB
2019,4570307,Joe Smith,2649,Toledo,Mid-American,LB
2019,4570308,Anthony Lebada,2649,Toledo,Mid-American,RB
2019,4570309,Justin Stephens,2649,Toledo,Mid-American,TE
2019,4570310,Jackson Barrow,2649,Toledo,Mid-American,LB
2019,4570311,D'Andre Ragin,2649,Toledo,Mid-American,DE
2019,4570312,Josh Recker,2649,Toledo,Mid-American,LB
2019,4570313,Kendall Major,2649,Toledo,Mid-American,OL
2019,4570314,Jerome Henderson,2649,Toledo,Mid-American,DE
2019,4570315,Dalton Andrews,2649,Toledo,Mid-American,TE
2019,4570316,Parker Bisek,2649,Toledo,Mid-American,OL
2019,4570317,Nick Carey,2649,Toledo,Mid-American,OL
2019,4570318,Logan Whitson,2649,Toledo,Mid-American,OL
2019,4577592,Michael Key,2649,Toledo,Mid-American,DL
2019,4577593,Kaa'von Parker,2649,Toledo,Mid-American,RB
2019,4587403,Anthony Harrison,2649,Toledo,Mid-American,TE
2019,4587415,Doug Bates,2649,Toledo,Mid-American,TE
2019,3916725,Tom Flacco,119,Towson,CAA,QB
2019,3935440,Malik Tyne,119,Towson,CAA,LB
2019,3953549,Keon Paye,119,Towson,CAA,DB
2019,4033880,Ryan Stover,119,Towson,CAA,QB
2019,4033888,Robert Heyward,119,Towson,CAA,LB
2019,4033889,Bryce Carter,119,Towson,CAA,LB
2019,4033901,Ryan Rutkowski,119,Towson,CAA,WR
2019,4034833,Quayshon Alexander,119,Towson,CAA,LB
2019,4035719,Brandon Shuman,119,Towson,CAA,CB
2019,4050895,Yeedee Thaenrat,119,Towson,CAA,RB
2019,4051767,Aidan O'Neill,119,Towson,CAA,PK
2019,4058545,Jason Epps,119,Towson,CAA,WR
2019,4240725,Darian Street,119,Towson,CAA,WR
2019,4248975,Coby Tippett,119,Towson,CAA,DB
2019,4248980,Christian Dixon,119,Towson,CAA,LB
2019,4248985,Shane Leatherbury,119,Towson,CAA,WR
2019,4248986,Caleb Smith,119,Towson,CAA,WR
2019,4248989,Tibo Debaillie,119,Towson,CAA,DL
2019,4248990,Sam Gyeni,119,Towson,CAA,DL
2019,4261937,Shane McDonough,119,Towson,CAA,P
2019,4274294,John Lambert,119,Towson,CAA,
2019,4276395,Adrian Feliz-Platt,119,Towson,CAA,RB
2019,4362842,Jesus Gibbs,119,Towson,CAA,DL
2019,4367101,Robert Javier,119,Towson,CAA,CB
2019,4367103,Mantriel Reaves,119,Towson,CAA,
2019,4367108,Chizurum Umunakwe,119,Towson,CAA,LB
2019,4367109,Jirhe Love,119,Towson,CAA,DB
2019,4367110,Terrill Gillette,119,Towson,CAA,
2019,4367121,Bryce Lauer,119,Towson,CAA,DL
2019,4367124,D'Ago Hunter,119,Towson,CAA,WR
2019,4574075,Daniel Thompson IV,119,Towson,CAA,WR
2019,4574079,S.J. Brown II,119,Towson,CAA,
2019,-1036434,Reggie Todd,2653,Troy,Sun Belt,WR
2019,-1036413,DeVon Reaves,2653,Troy,Sun Belt,DE
2019,-1036402,Monte' McGary,2653,Troy,Sun Belt,CB
2019,-1036383,"John Hines, Jr.",2653,Troy,Sun Belt,DE
2019,-1036369,O'shai Fletcher,2653,Troy,Sun Belt,CB
2019,-1036360,"Will Choloh, Jr.",2653,Troy,Sun Belt,DT
2019,-1036349,"Gerald Bell, Jr.",2653,Troy,Sun Belt,OL
2019,-1014240,Jayden McDonald,2653,Troy,Sun Belt,LB
2019,3821692,Will Sunderland,2653,Troy,Sun Belt,S
2019,3916349,Reid Rials,2653,Troy,Sun Belt,WR
2019,3918394,Jawon McDowell,2653,Troy,Sun Belt,CB
2019,3918397,Melvin Tyus,2653,Troy,Sun Belt,S
2019,3918405,A.J. Smiley,2653,Troy,Sun Belt,LB
2019,3918416,Kirk Kelley,2653,Troy,Sun Belt,OL
2019,3922177,Zacc Weldon,2653,Troy,Sun Belt,FB
2019,4031036,Monte' McGary,2653,Troy,Sun Belt,CB
2019,4035387,Reggie Todd,2653,Troy,Sun Belt,WR
2019,4039903,Kade Young,2653,Troy,Sun Belt,QB
2019,4039906,Jabir Daughtry-Frye,2653,Troy,Sun Belt,RB
2019,4039909,Sam Letton,2653,Troy,Sun Belt,WR
2019,4039910,Kaleb Barker,2653,Troy,Sun Belt,QB
2019,4039912,B.J. Smith,2653,Troy,Sun Belt,RB
2019,4039915,Jeremiah Jones,2653,Troy,Sun Belt,DB
2019,4039918,Walter Pritchett,2653,Troy,Sun Belt,FB
2019,4039919,Marcus Webb,2653,Troy,Sun Belt,DT
2019,4039920,Zo Bridges,2653,Troy,Sun Belt,LB
2019,4039921,Tristan Crowder,2653,Troy,Sun Belt,OL
2019,4039922,Dylan Bradshaw,2653,Troy,Sun Belt,OL
2019,4039924,J.L. Gaston,2653,Troy,Sun Belt,OL
2019,4039930,Tyler Sumpter,2653,Troy,Sun Belt,PK
2019,4039932,Tanner Blatt,2653,Troy,Sun Belt,RB
2019,4039936,Tray Eafford,2653,Troy,Sun Belt,WR
2019,4039939,Cameron Kaye,2653,Troy,Sun Belt,LS
2019,4050924,Kyle Coale,2653,Troy,Sun Belt,ATH
2019,4241721,Terence Dunlap,2653,Troy,Sun Belt,DB
2019,4241724,DK Billingsley,2653,Troy,Sun Belt,RB
2019,4241725,Kevin Nixon,2653,Troy,Sun Belt,LB
2019,4241726,Kyle Nixon,2653,Troy,Sun Belt,S
2019,4241727,Bret Clark,2653,Troy,Sun Belt,WR
2019,4241728,Justin Whisenhunt,2653,Troy,Sun Belt,LB
2019,4241729,Shon Spralling,2653,Troy,Sun Belt,DB
2019,4241732,Bubba Hudson,2653,Troy,Sun Belt,OL
2019,4241733,Travon Mathis,2653,Troy,Sun Belt,DT
2019,4241734,Travius Harris,2653,Troy,Sun Belt,OL
2019,4241735,Austin Stidham,2653,Troy,Sun Belt,OL
2019,4241737,Luke Whittemore,2653,Troy,Sun Belt,WR
2019,4241738,Evan Legassey,2653,Troy,Sun Belt,PK
2019,4241741,Micah Murphy,2653,Troy,Sun Belt,S
2019,4242654,Jacob Free,2653,Troy,Sun Belt,QB
2019,4243910,Khalil McClain,2653,Troy,Sun Belt,WR
2019,4262106,Orlando Lacey,2653,Troy,Sun Belt,LB
2019,4262107,Carlton Martial,2653,Troy,Sun Belt,LB
2019,4262111,Bobby Klemm,2653,Troy,Sun Belt,OL
2019,4262112,Kade McLaney,2653,Troy,Sun Belt,OL
2019,4262113,Jake Baker,2653,Troy,Sun Belt,OL
2019,4362719,O'shai Fletcher,2653,Troy,Sun Belt,CB
2019,4362720,Collin Willis,2653,Troy,Sun Belt,S
2019,4362721,Jaquez Dunmore,2653,Troy,Sun Belt,S
2019,4362722,Craig Slocum Jr.,2653,Troy,Sun Belt,S
2019,4362723,Gunnar Watson,2653,Troy,Sun Belt,QB
2019,4362724,Jarvis Hayes,2653,Troy,Sun Belt,DE
2019,4362726,TJ Harris,2653,Troy,Sun Belt,S
2019,4362727,John Hines Jr.,2653,Troy,Sun Belt,DE
2019,4362728,Trevon Woolfolk,2653,Troy,Sun Belt,RB
2019,4362729,KJ Robertson,2653,Troy,Sun Belt,LB
2019,4362730,Antonio Showers,2653,Troy,Sun Belt,DE
2019,4362731,Tyler Hussey,2653,Troy,Sun Belt,WR
2019,4362732,Jake Andrews,2653,Troy,Sun Belt,OL
2019,4362733,Gerald Bell Jr.,2653,Troy,Sun Belt,OL
2019,4362734,Grant Betts,2653,Troy,Sun Belt,OL
2019,4362735,Hamilton Hawthorne II,2653,Troy,Sun Belt,OL
2019,4362738,AJ Lewis,2653,Troy,Sun Belt,TE
2019,4362741,Demontrez Brown,2653,Troy,Sun Belt,WR
2019,4362742,Timmie Gibson,2653,Troy,Sun Belt,WR
2019,4362743,Trey Coryell,2653,Troy,Sun Belt,TE
2019,4362744,Travis Sailo,2653,Troy,Sun Belt,DT
2019,4362745,Will Choloh,2653,Troy,Sun Belt,DT
2019,4362746,AJ Pierce,2653,Troy,Sun Belt,DT
2019,4372023,Dalton Adkison,2653,Troy,Sun Belt,WR
2019,4372416,Jacob Cendoya,2653,Troy,Sun Belt,QB
2019,4381224,Josh Mays,2653,Troy,Sun Belt,RB
2019,4381226,Patrick Richardson,2653,Troy,Sun Belt,LB
2019,4381228,Terrence Head,2653,Troy,Sun Belt,PK
2019,4381230,Brennen Milliron,2653,Troy,Sun Belt,LS
2019,4398797,Richard Jibunor,2653,Troy,Sun Belt,?
2019,4426634,Desmond Barkley,2653,Troy,Sun Belt,DL
2019,4426831,Tyler Burnsed,2653,Troy,Sun Belt,OL
2019,4426907,Jaylen Childs,2653,Troy,Sun Belt,OL
2019,4427266,Ahdarrious Gee,2653,Troy,Sun Belt,LB
2019,4427267,Kaylon Geiger,2653,Troy,Sun Belt,WR
2019,4428070,Christian Murphy,2653,Troy,Sun Belt,LB
2019,4428232,Dell Pettus,2653,Troy,Sun Belt,S
2019,4428420,Ricky Samuel,2653,Troy,Sun Belt,DL
2019,4428548,Javon Solomon,2653,Troy,Sun Belt,LB
2019,4428584,Reddy Steward,2653,Troy,Sun Belt,CB
2019,4428897,Kannon Biggs,2653,Troy,Sun Belt,OL
2019,4428931,Jamontez Woods,2653,Troy,Sun Belt,RB
2019,4430357,DeVon Reaves,2653,Troy,Sun Belt,DE
2019,4430429,Tre' Ross,2653,Troy,Sun Belt,TE
