player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Trayshon Foster,27831,S,N ILLINOIS,1,100.0,0,254,60.0,,60.1,0,0,0,,,,5,0,0,2,0,0,0,2,0,0,0,0,2,0
Tyler Devera,101676,TE,MARYLAND,1,100.0,0,215,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,2
Clay Cundiff,101681,TE,WISCONSIN,1,50.0,0,349,58.5,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,4,0,2,0,0,2,3
Lorenzo Lingard,77779,HB,MIAMI FL,1,100.0,0,220,60.0,,59.5,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Jeremiah Moon,26453,ED,FLORIDA,2,100.0,1,163,60.0,,60.0,0,0,0,,,,1,0,0,2,0,0,0,2,0,0,0,0,2,0
Jared Rus,77770,TE,IOWA STATE,1,100.0,0,193,60.0,,59.6,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,2
Koby Quansah,26145,LB,DUKE,1,100.0,1,154,60.0,,60.0,0,0,0,,,,3,0,0,2,0,0,0,2,0,0,0,0,2,0
Blaine Scott,77546,G,W VIRGINIA,1,100.0,0,343,60.0,,59.9,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,2,0,2,0
Jahmyl Jeter,77759,HB,OKLA STATE,1,10.0,0,262,69.1,71.5,60.0,0,0,1,12.5,12.5,100.0,0,0,0,2,0,0,0,20,1,8,0,0,1,0
Anthony Adkins,102880,HB,ARMY,2,18.2,0,114,72.9,,59.5,0,0,0,,,,0,0,0,2,0,0,0,11,0,0,0,0,2,0
Amani Trigg-Wright,81887,G,UNLV,1,100.0,0,325,59.8,,59.7,0,0,0,,,,0,0,0,2,0,2,0,2,0,0,0,0,2,0
Matthew Napier,81997,T,KENTUCKY,1,100.0,0,202,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,2,2,0
Marc Roland,60028,G,PURDUE,1,100.0,0,273,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,1,0,2,0
Cole Webster,59958,T,N ILLINOIS,1,100.0,0,254,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,2,2,0,0,0,0,2,0
Zack Aylor,81878,G,UAB,2,100.0,0,321,60.0,63.8,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,0,0,1,0
Cameron Ekanayake,60501,HB,NOTRE DAME,1,100.0,0,258,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Jaylen Gipson,60561,WR,TEXAS ST,2,28.6,0,314,54.8,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,7,0,5,0,0,2,0
Jamauri Wakefield,41185,HB,VANDERBILT,1,16.7,0,333,65.8,67.5,,0,0,1,20.0,20.0,100.0,0,0,0,1,0,0,0,6,1,5,0,0,0,0
Montrae Braswell,76783,CB,C MICHIGAN,1,100.0,0,134,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Eli Sullivan,43304,S,NEBRASKA,1,100.0,0,238,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Qwuantrezz Knight,43322,S,KENT STATE,1,100.0,0,201,60.0,,60.0,0,0,0,,,,2,0,0,1,0,0,0,1,0,0,0,0,1,0
Bronson Boyd,61776,CB,UTAH,1,100.0,0,328,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jordan Helm,43329,S,FAU,1,100.0,0,165,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jaydon Grant,43354,CB,OREGON ST,1,100.0,0,265,60.0,60.5,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Nick Eury,40917,HB,PENN STATE,1,14.3,0,266,82.4,,60.0,0,0,0,,,,0,0,0,1,0,0,0,7,0,0,0,0,1,0
Connor Taylor,79520,LB,LA TECH,1,100.0,0,208,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Josh Wallace,97676,CB,UMASS,1,100.0,2,216,60.0,,60.0,0,0,0,,,,3,0,0,1,0,0,0,1,0,0,0,0,1,0
Daric Whipple,40848,FB,IOWA STATE,1,100.0,0,193,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Erroll Thompson,43392,LB,MISS STATE,1,100.0,0,227,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Hauati Pututau,43425,DI,UTAH,1,100.0,0,328,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Demetrius Stitmon,43485,LB,DOMINION,1,100.0,0,263,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Joseph Miller,43499,LB,W MICHIGAN,1,100.0,0,347,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Willie Reid,76784,S,C MICHIGAN,1,100.0,1,134,60.0,,60.0,0,0,0,,,,3,0,0,1,0,0,0,1,0,0,0,0,1,0
David Curry,26573,LB,GA TECH,1,100.0,0,176,60.0,60.5,,0,0,1,100.0,100.0,100.0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
Jabari Moore,102681,CB,ARMY,1,100.0,0,114,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Kobe Jones,43511,ED,MISS STATE,1,100.0,0,227,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Quavaris Crouch,97635,ED,TENNESSEE,6,12.5,0,307,51.3,,60.0,0,0,0,,,,0,0,0,1,0,0,0,8,0,0,0,0,1,0
Chris Crumb,43519,DI,BALL ST,1,100.0,0,117,60.0,,60.0,0,0,0,,,,3,0,0,1,0,0,0,1,0,0,0,0,1,0
Demarcus Jones,98745,WR,SO MISS,1,100.0,0,296,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Charlie Thomas III,76790,LB,GA TECH,1,100.0,0,176,60.0,60.5,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Jordan Young,43537,LB,DOMINION,1,100.0,0,263,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Damir Faison,76800,FB,E CAROLINA,1,50.0,0,156,58.7,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,2,0,1,0,0,1,0
Cole Talley,102744,K,ARMY,1,100.0,0,114,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Marlon Character,43550,CB,LOUISVILLE,1,100.0,0,210,60.0,,60.0,0,0,0,,,,2,0,0,1,0,0,0,1,0,0,0,0,1,0
Aaron Hansford,40694,LB,TEXAS A&M,1,100.0,0,312,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
DeJordan Mask,97611,S,TEXAS ST,1,100.0,0,314,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Te'Cory Couch,98755,CB,MIAMI FL,1,100.0,0,220,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Cam Jones,81244,LB,INDIANA,1,100.0,0,190,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Micah McFadden,81246,LB,INDIANA,1,100.0,0,190,60.0,,60.0,0,0,0,,,,2,0,0,1,0,0,0,1,0,0,0,0,1,0
Nay'Quan Wright,98803,HB,FLORIDA,3,5.3,0,163,60.5,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,19,0,6,0,0,1,0
Thomas Fletcher,58319,LS,ALABAMA,1,100.0,0,103,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jeremiah Jones,43597,CB,TROY,1,100.0,0,318,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Miles Daniel,43623,CB,KENT STATE,1,100.0,0,201,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Myles Rice,43825,ED,WASHINGTON,1,100.0,0,340,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Cole Christiansen,43856,LB,ARMY,2,50.0,0,114,66.8,60.5,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,2,1,1,0,0,0,0
Jammie Robinson,98836,CB,S CAROLINA,1,100.0,1,289,60.0,,60.0,0,0,0,,,,2,0,0,1,0,0,0,1,0,0,0,0,1,0
Jordan Miller,76890,DI,MIAMI FL,1,100.0,0,220,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jordan Battle,98857,S,ALABAMA,1,100.0,0,103,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Randy Wade Jr.,43888,ED,GA SOUTHRN,1,100.0,0,174,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Hamilcar Rashed,44025,ED,OREGON ST,1,100.0,0,265,60.0,60.5,,0,0,1,100.0,100.0,100.0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
Jarrod Carter-McLin,44042,ED,UTSA,1,100.0,1,331,60.0,60.9,,0,0,0,,100.0,,4,0,0,1,0,0,0,1,1,1,0,0,0,0
Cameron McGrone,81300,LB,MICHIGAN,1,100.0,1,222,60.0,61.8,,0,0,1,100.0,100.0,100.0,3,0,0,1,0,0,0,1,1,1,0,0,0,0
Dax Hill,97519,S,MICHIGAN,2,50.0,0,222,72.8,,60.0,0,0,0,0.0,0.0,,1,0,0,1,0,0,0,2,0,1,0,0,1,0
Christian Williams,97498,CB,MIAMI FL,1,100.0,0,220,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
T.J. Brunson,44198,LB,S CAROLINA,1,100.0,0,289,60.0,,60.0,0,0,0,,,,3,0,0,1,0,0,0,1,0,0,0,0,1,0
Blake Trainor,99051,T,TEXAS A&M,1,100.0,0,312,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,1,1,0
Aaron Brule,81318,LB,MISS STATE,1,100.0,0,227,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Nick Bolton,81322,LB,MISSOURI,1,100.0,1,229,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Derek Dorsey,44209,DI,LOUISVILLE,1,100.0,0,210,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Terez Dickerson,13811,LB,DOMINION,1,100.0,0,263,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Pat Bethel,44218,DI,MIAMI FL,1,100.0,0,220,60.0,,60.0,0,0,0,,,,2,0,0,1,0,0,0,1,0,0,0,0,1,0
Sam Cookman,76931,ED,W VIRGINIA,1,100.0,0,343,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jaylon Hutchings,76940,DI,TEXAS TECH,2,33.3,0,315,62.5,60.5,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,3,1,1,0,0,0,0
Scott Meyer,58320,ST,VANDERBILT,1,100.0,0,333,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jordan Silver,58325,LS,ARKANSAS,1,100.0,0,111,60.0,60.5,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Trent Schneider,77592,P,USF,1,100.0,0,327,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Dylan Horton,81335,ED,NEW MEXICO,1,100.0,0,241,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Reeves Blankenship,58358,C,LA TECH,1,100.0,0,208,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Dallas Gant,81352,LB,OHIO STATE,1,100.0,0,260,60.0,60.5,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Joshuwa Eldridge,44316,DI,C MICHIGAN,1,100.0,1,134,60.0,60.5,,0,0,1,100.0,100.0,100.0,2,0,0,1,0,0,0,1,1,1,0,0,0,0
John McCartan,81357,ED,OREGON ST,1,100.0,0,265,60.0,60.5,,0,0,1,100.0,100.0,100.0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
Jack Heflin,44570,DI,N ILLINOIS,1,100.0,0,254,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Deion Hankins,97310,HB,UTEP,2,10.0,0,330,69.1,72.2,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,10,1,1,0,0,0,0
Leki Fotu,44614,DI,UTAH,1,100.0,1,328,60.0,,60.0,0,0,0,,,,2,0,0,1,0,0,0,1,0,0,0,0,1,0
Keith Duncan,44649,K,IOWA,1,100.0,0,192,60.0,60.9,,0,0,0,,100.0,,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Evan Staley,44672,K,W VIRGINIA,1,100.0,0,343,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Connor Choate,58365,LS,TEXAS A&M,1,100.0,0,312,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
KJ Robertson,81421,LB,TROY,1,100.0,0,318,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Francis Bernard,44722,LB,UTAH,1,100.0,0,328,60.0,,60.0,0,0,0,,,,3,0,0,1,0,0,0,1,0,0,0,0,1,0
Bobby Hill,44800,LS,NEVADA,1,100.0,0,239,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Preston Brady,58366,QB,MEMPHIS,3,33.3,0,218,66.7,,60.0,0,0,0,,0.0,,0,0,0,1,0,0,0,3,0,1,0,0,1,0
Jared Nash,44870,LS,W KENTUCKY,1,100.0,0,346,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Rashad Wisdom,97249,CB,UTSA,2,50.0,0,331,70.6,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,2,0,1,0,0,1,0
Brandon Crossley,97225,CB,COLO STATE,1,100.0,0,144,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Robby Rowell,82097,QB,CAL,1,16.7,0,130,58.4,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,6,0,4,0,0,1,0
Clarke Smith,44898,LS,AUBURN,1,100.0,0,115,60.0,60.5,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Karson Thomas,58373,LS,NEVADA,1,100.0,0,239,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Derion Kendrick,78022,CB,CLEMSON,1,100.0,0,140,60.0,,60.0,0,0,0,,,,6,0,0,1,0,0,0,1,0,0,0,0,1,0
Coby Tillman,77032,TE,OKLAHOMA,1,100.0,0,261,60.0,,57.5,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,1
John Mayers,77068,K,BAYLOR,2,50.0,0,118,59.8,,60.0,0,0,0,,0.0,,0,0,0,1,0,0,0,2,0,1,0,0,1,0
Fred Orr,99144,HB,TENNESSEE,1,11.1,0,307,62.9,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,9,0,1,0,0,1,0
A.J. Musolino,60667,LB,KENT STATE,1,100.0,0,201,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Messiah Travis,97214,WR,N ILLINOIS,1,100.0,0,254,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Brady Buell,77090,K,C MICHIGAN,2,50.0,0,134,44.5,,60.0,0,0,0,,,,0,0,0,1,0,0,0,2,0,0,0,0,1,0
Deshaun Oliver Jr.,81424,LB,UAB,1,100.0,0,321,60.0,63.8,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Ryan Veingrad,82328,ED,FAU,1,100.0,0,165,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Markeveon Coleman,102849,LB,TEXAS ST,1,100.0,0,314,60.0,63.8,,0,0,1,100.0,100.0,100.0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
Nick Zecchino,44923,LS,PURDUE,1,100.0,0,273,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jake Harwell,58397,LS,S ALABAMA,1,100.0,0,288,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jacob Westberry,44933,C,FRESNO ST,1,100.0,0,169,60.0,,60.0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,1,0
Yasir Abdullah,77100,ED,LOUISVILLE,1,100.0,0,210,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Traevon Kenion,99178,TE,S CAROLINA,2,25.0,0,289,62.8,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,4,0,3,0,0,1,1
Keegan Markgraf,44935,LS,UTAH,1,100.0,0,328,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jawan King,97193,HB,RICE,1,100.0,0,275,60.0,0.0,,0,1,1,100.0,100.0,50.0,0,1,0,1,0,0,0,1,1,1,0,0,0,0
Tyler Sumpter,44945,K,TROY,2,50.0,0,318,59.4,,60.0,0,0,0,,0.0,,0,0,0,1,0,0,0,2,0,1,0,0,1,0
Luke Hogan,44966,WR,SMU,1,100.0,0,287,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Alec Marsch,61748,FB,UAB,1,100.0,0,321,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Daimarqua Foster,97186,HB,TCU,1,8.3,0,305,93.2,74.6,,0,0,1,33.3,33.3,100.0,0,0,0,1,0,0,0,12,1,3,0,0,0,0
Matt Naranjo,44994,P,BOWL GREEN,3,25.0,0,122,40.6,63.8,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,4,1,1,0,0,0,0
Salua Masina,81454,LB,VANDERBILT,1,100.0,0,333,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
J.D. Dellinger,45052,K,PURDUE,1,100.0,0,273,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jack Wellenhofer,45085,LS,CHARLOTTE,1,100.0,0,136,60.0,60.9,,0,0,0,,100.0,,0,0,0,1,0,0,0,1,1,1,0,0,0,0
CJ Schrimpf,81476,LS,COAST CAR,1,100.0,0,141,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Deondrick Glass,97160,HB,OKLA STATE,1,16.7,0,262,39.3,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,6,0,2,0,0,1,0
Samy Johnson,97158,HB,ARK STATE,1,100.0,0,113,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Chase Lane,99205,WR,TEXAS A&M,2,16.7,0,312,55.7,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,6,0,5,0,0,1,0
Evan Davis,97150,K,TOLEDO,1,100.0,0,316,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Blake Best,45122,LS,KENTUCKY,1,100.0,0,202,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jacquez Stuart,97125,HB,TOLEDO,2,5.6,0,316,67.7,0.0,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,18,0,13,0,0,1,0
Owen Porter,82318,ED,MARSHALL,1,100.0,0,214,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,1
Ben Williams,102871,HB,APP STATE,1,100.0,0,108,60.0,69.7,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Seth Williams,77131,LB,NC STATE,1,100.0,0,248,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Payne Walker,81479,LS,GEORGIA,1,100.0,0,173,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Tommy Nesmith,99225,WR,AUBURN,1,33.3,0,115,56.7,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,3,0,2,0,0,1,0
Cameron Payne,99226,WR,AUBURN,1,100.0,0,115,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Koby Pyrz,45132,G,GEORGIA,1,100.0,0,173,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,1,0,1,0
Sean Mills,45137,LS,TOLEDO,1,100.0,0,316,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Isaac Armstrong,45148,P,NEBRASKA,1,100.0,0,238,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
James Rosenberry Jr.,81487,LS,MARYLAND,1,100.0,0,215,60.0,60.5,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Austin Kunick,45154,G,BUFFALO,1,100.0,0,126,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,1,0,1,0
Tucker McCann,45181,K,MISSOURI,1,100.0,0,229,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Gabe Montgomery,102872,HB,APP STATE,2,16.7,0,108,51.8,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,6,0,1,0,0,1,0
Jake Hoffman,81491,LS,MISSOURI,1,100.0,0,229,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Austin Ortega,81493,LS,NEVADA,1,100.0,0,239,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Scott Flanick,45186,LS,ARMY,1,100.0,0,114,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Gabe Skrobot,45230,LS,BOWL GREEN,1,100.0,0,122,60.0,63.8,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Joe Hardison,78000,WR,DUKE,1,100.0,0,154,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Donavon Greenhow,97077,WR,W MICHIGAN,1,100.0,0,347,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Patrick Phibbs,45232,LS,CLEMSON,1,100.0,0,140,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Tyler Owens,99271,S,TEXAS,1,100.0,0,311,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Kered Class,102873,HB,COAST CAR,1,14.3,0,141,71.9,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,7,0,1,0,0,1,0
Juwan Mitchell,99368,LB,TEXAS,1,100.0,0,311,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Tyetus Smith-Lindsey,97072,HB,UAB,1,100.0,0,321,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Theo Day,83515,QB,MICH STATE,2,16.7,0,223,60.2,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,6,0,4,0,0,1,0
Thor Rodoni,45244,LS,BAYLOR,1,100.0,0,118,60.0,61.9,,0,0,0,,100.0,,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Boaz Pogue,77144,CB,TEMPLE,1,100.0,0,306,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Broughton Hatcher,81498,LS,DOMINION,1,100.0,0,263,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jared Bubak,40026,TE,ARIZONA ST,1,100.0,0,110,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,1
Will Hardin,40018,G,APP STATE,1,100.0,0,108,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,1,0,1,0
Terrell Burgess,45255,S,UTAH,1,100.0,0,328,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Josh Kelly,97061,WR,FRESNO ST,1,33.3,0,169,48.8,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,3,0,2,0,0,1,0
Nick Wildberger,45277,LS,HOUSTON,1,100.0,0,182,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Dominico Moncion,91079,HB,UCONN,1,25.0,0,146,62.8,72.7,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,4,1,1,0,0,0,0
Trevor Roberson,99453,T,TEXAS TECH,1,100.0,0,315,60.0,65.9,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,1,0,0
Ty Morrow,99454,G,TEXAS TECH,1,100.0,0,315,60.0,67.3,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,1,0,0,0
Landon Peterson,99457,T,TEXAS TECH,1,100.0,0,315,60.0,67.4,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
Derek Adams,45279,HB,KENT STATE,2,50.0,0,201,59.9,,60.0,0,0,0,,0.0,,0,0,0,1,0,0,0,2,0,1,0,0,1,0
Nick Apsey,77150,LB,C MICHIGAN,1,100.0,0,134,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Joseph Ossai,77205,LB,TEXAS,1,100.0,1,311,60.0,,60.0,0,0,0,,,,4,0,0,1,0,0,0,1,0,0,0,0,1,0
Tyler Williams,81523,LS,WASH STATE,1,100.0,0,341,60.0,60.9,,0,0,0,,100.0,,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Jordan Fuller,45326,S,OHIO STATE,1,100.0,1,260,60.0,60.5,,0,0,1,100.0,100.0,100.0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
Eric Banks,45507,ED,UTSA,3,33.3,0,331,57.5,,60.0,0,0,0,,0.0,,3,0,0,1,0,0,0,3,0,2,0,0,1,0
